time[ms],R1[ohm]
1662119,5886.00
1663123,5837.10
1664125,5935.20
1665129,5692.22
1666131,5812.77
1667135,5837.10
1668139,5668.34
1669141,5788.51
1670145,5861.51
1671147,5788.51
1672151,5644.52
1673154,5764.33
1674157,5788.51
1675160,5788.51
1676164,5984.72
1677166,5788.51
1678170,5837.10
1679172,5812.77
1680176,5550.00
1681179,5740.22
1682182,5788.51
1683185,5812.77
1684188,5984.72
1685191,5692.22
1686195,5812.77
1687197,5837.10
1688201,5812.77
1689203,5861.51
1690207,5812.77
1691210,5764.33
1692213,5788.51
1693216,5812.77
1694219,5788.51
1695222,5812.77
1696226,5764.33
1697228,5812.77
1698232,5620.78
1699234,5740.22
1700238,5812.77
1701241,5861.51
1702244,5597.12
1703247,5812.77
1704251,5837.10
1705253,5788.51
1706257,5788.51
1707259,5812.77
1708263,5788.51
1709266,5716.18
1710269,5764.33
1711272,5837.10
1712275,5812.77
1713278,5788.51
1714282,5812.77
1715284,6084.68
1716288,5886.00
1717291,5861.51
1718294,5984.72
1719298,5692.22
1720300,5837.10
1721304,5812.77
1722306,5812.77
1723310,5861.51
1724313,5886.00
1725316,5812.77
1726319,5716.18
1727322,5812.77
1728325,5837.10
1729329,5644.52
1730331,5812.77
1731335,5959.92
1732338,5788.51
1733341,5812.77
1734344,5861.51
1735347,5788.51
1736350,5620.78
1737354,5740.22
1738356,5861.51
1739360,6135.14
1740362,5861.51
1741366,5597.12
1742369,5861.51
1743372,5788.51
1744375,5573.52
1745378,5861.51
1746381,5886.00
1747385,5837.10
1748387,5837.10
1749391,5716.18
1750393,5788.51
1751397,5935.20
1752400,5837.10
1753403,5812.77
1754406,5550.00
1755410,5837.10
1756412,5861.51
1757416,5620.78
1758418,5812.77
1759422,5837.10
1760425,5910.56
1761428,5788.51
1762432,5837.10
1763434,5788.51
1764438,5837.10
1765441,5886.00
1766444,6034.54
1767447,5788.51
1768450,5861.51
1769453,5716.18
1770457,5812.77
1771459,5861.51
1772463,5837.10
1773465,5812.77
1774469,5861.51
1775472,6009.59
1776475,5837.10
1777478,5886.00
1778482,5984.72
1779484,5861.51
1780488,5812.77
1781490,5597.12
1782494,5959.92
1783497,5788.51
1784500,5886.00
1785503,5597.12
1786506,5788.51
1787509,5788.51
1788513,5861.51
1789515,5692.22
1790519,5886.00
1791521,5837.10
1792525,5837.10
1793528,5837.10
1794531,5812.77
1795534,5788.51
1796538,5861.51
1797540,5910.56
1798544,5837.10
1799546,5740.22
1800550,5861.51
1801553,6059.57
1802556,5861.51
1803559,5837.10
1804562,5861.51
1805565,5861.51
1806569,5812.77
1807571,5812.77
1808575,5740.22
1809577,5788.51
1810581,5788.51
1811585,5812.77
1812587,5812.77
1813591,6084.68
1814593,5812.77
1815597,5837.10
1816600,5692.22
1817603,5959.92
1818606,5812.77
1819609,5861.51
1820612,5573.52
1821616,5959.92
1822618,5837.10
1823622,5812.77
1824625,5837.10
1825628,5812.77
1826631,5788.51
1827634,5837.10
1828637,6084.68
1829641,5837.10
1830643,5861.51
1831647,5620.78
1832649,5812.77
1833653,5812.77
1834656,5788.51
1835659,5861.51
1836662,5837.10
1837665,5861.51
1838668,6059.57
1839672,5788.51
1840674,5597.12
1841678,5837.10
1842680,5788.51
1843684,5984.72
1844687,5764.33
1845690,5812.77
1846693,5861.51
1847697,5812.77
1848699,5837.10
1849703,5861.51
1850705,5692.22
1851709,5668.34
1852712,5644.52
1853715,5788.51
1854718,5788.51
1855721,6135.14
1856724,5812.77
1857728,5837.10
1858731,5910.56
1859734,5861.51
1860737,5837.10
1861740,5716.18
1862744,5764.33
1863746,5644.52
1864750,5861.51
1865752,5764.33
1866756,5620.78
1867759,5812.77
1868762,5861.51
1869765,5644.52
1870769,5716.18
1871771,5788.51
1872775,5692.22
1873777,5812.77
1874781,5812.77
1875784,5526.55
1876787,5861.51
1877790,5812.77
1878793,6059.57
1879796,5812.77
1880800,5837.10
1881802,5597.12
1882806,5812.77
1883808,5935.20
1884812,5692.22
1885815,5812.77
1886818,5984.72
1887821,5837.10
1888824,5861.51
1889827,5620.78
1890831,5812.77
1891833,6034.54
1892837,5764.33
1893840,5861.51
1894843,5668.34
1895846,5788.51
1896849,5764.33
1897852,5788.51
1898856,5788.51
1899858,5812.77
1900862,5526.55
1901864,5764.33
1902868,5837.10
1903872,5837.10
1904874,5861.51
1905878,5812.77
1906880,5788.51
1907884,5740.22
1908887,5837.10
1909890,5959.92
1910893,5837.10
1911896,5861.51
1912899,5620.78
1913903,5764.33
1914905,5764.33
1915909,5886.00
1916911,5837.10
1917915,5886.00
1918918,6084.68
1919921,5764.33
1920924,5788.51
1921928,5812.77
1922930,5935.20
1923934,5886.00
1924936,6009.59
1925940,5886.00
1926943,5788.51
1927946,5837.10
1928949,5644.52
1929952,5861.51
1930955,5788.51
1931959,6009.59
1932961,5788.51
1933965,5886.00
1934967,5959.92
1935971,5812.77
1936974,5837.10
1937977,6109.87
1938980,5812.77
1939983,5837.10
1940986,6084.68
1941990,5837.10
1942992,5959.92
1943996,5910.56
1944998,5837.10
1946002,6009.59
1947005,5740.22
1948008,5837.10
1949011,5716.18
1950015,5788.51
1951017,5984.72
1952021,5788.51
1953024,5716.18
1954027,5740.22
1955031,5837.10
1956033,5959.92
1957037,5837.10
1958039,5837.10
1959043,5479.86
1960046,5788.51
1961049,5886.00
1962052,5740.22
1963055,5788.51
1964058,5959.92
1965062,5837.10
1966064,5861.51
1967068,5597.12
1968071,5812.77
1969074,5959.92
1970077,5837.10
1971080,5910.56
1972083,5692.22
1973087,5837.10
1974089,5788.51
1975093,5764.33
1976095,5788.51
1977099,5837.10
1978102,5573.52
1979105,5788.51
1980108,5597.12
1981111,5812.77
1982114,5812.77
1983118,5837.10
1984120,5812.77
1985124,5837.10
1986126,5550.00
1987130,5788.51
1988133,5837.10
1989136,5573.52
1990139,5740.22
1991142,5886.00
1992145,5740.22
1993149,5740.22
1994151,5886.00
1995155,5788.51
1996158,5861.51
1997161,5788.51
1998164,5716.18
1999167,5812.77
2000171,5886.00
2001174,5764.33
2002177,5861.51
2003180,5910.56
2004183,5812.77
2005186,5812.77
2006190,5886.00
2007192,5837.10
2008196,5764.33
2009198,6034.54
2010202,5764.33
2011205,5764.33
2012208,5984.72
2013211,5837.10
2014214,5837.10
2015217,5644.52
2016221,5788.51
2017223,5861.51
2018227,5984.72
2019230,5788.51
2020233,5788.51
2021236,5886.00
2022239,5861.51
2023242,5764.33
2024246,5910.56
2025248,5837.10
2026252,5837.10
2027254,5573.52
2028258,5837.10
2029261,5764.33
2030264,5910.56
2031267,5812.77
2032270,5861.51
2033273,6009.59
2034277,5716.18
2035279,5861.51
2036283,5644.52
2037285,5837.10
2038289,5812.77
2039292,5573.52
2040295,5740.22
2041298,5861.51
2042302,5692.22
2043304,5837.10
2044308,5935.20
2045310,5812.77
2046314,5788.51
2047318,5573.52
2048320,5812.77
2049324,5861.51
2050326,5812.77
2051330,5837.10
2052333,5886.00
2053336,5812.77
2054339,5861.51
2055342,6009.59
2056345,5812.77
2057349,5692.22
2058351,5812.77
2059355,5886.00
2060357,5984.72
2061361,5764.33
2062364,5788.51
2063367,5692.22
2064370,5788.51
2065374,5837.10
2066376,5597.12
2067380,5837.10
2068382,5788.51
2069386,5573.52
2070389,5886.00
2071392,5837.10
2072395,5526.55
2073398,5886.00
2074401,5788.51
2075405,5668.34
2076407,5550.00
2077411,5837.10
2078413,5788.51
2079417,5550.00
2080420,5764.33
2081423,5861.51
2082426,5935.20
2083429,5740.22
2084432,5788.51
2085436,5812.77
2086438,5959.92
2087442,5812.77
2088445,5861.51
2089448,6034.54
2090451,5788.51
2091454,5812.77
2092457,5812.77
2093461,5740.22
2094464,5788.51
2095467,5886.00
2096470,5910.56
2097473,5740.22
2098477,5812.77
2099479,5886.00
2100483,5788.51
2101485,5812.77
2102489,6034.54
2103492,5644.52
2104495,5861.51
2105498,5910.56
2106501,5692.22
2107504,5861.51
2108508,5812.77
2109510,5597.12
2110514,5837.10
2111517,5812.77
2112520,5716.18
2113523,5837.10
2114526,5812.77
2115529,6009.59
2116533,5861.51
2117535,5788.51
2118539,5812.77
2119541,5788.51
2120545,5812.77
2121548,6034.54
2122551,5837.10
2123554,5788.51
2124557,5597.12
2125560,5764.33
2126564,5861.51
2127566,5668.34
2128570,5837.10
2129572,5764.33
2130576,5597.12
2131579,5788.51
2132582,5764.33
2133585,5668.34
2134589,5812.77
2135591,6059.57
2136595,5861.51
2137597,5861.51
2138601,5597.12
2139604,5837.10
2140607,5837.10
2141611,6034.54
2142613,5740.22
2143617,5716.18
2144620,5837.10
2145623,5788.51
2146626,5644.52
2147629,5837.10
2148632,5788.51
2149636,5788.51
2150638,5812.77
2151642,5910.56
2152644,5837.10
2153648,5886.00
2154651,5668.34
2155654,5812.77
2156657,5935.20
2157661,5764.33
2158663,5644.52
2159667,5812.77
2160669,5788.51
2161673,5668.34
2162676,5812.77
2163679,5620.78
2164682,5837.10
2165685,5812.77
2166688,5935.20
2167692,5837.10
2168694,5740.22
2169698,5837.10
2170700,5788.51
2171704,5644.52
2172707,5788.51
2173710,5692.22
2174713,5837.10
2175717,5764.33
2176719,5861.51
2177723,5788.51
2178725,5788.51
2179729,6084.68
2180732,5837.10
2181735,5812.77
2182738,5788.51
2183741,5812.77
2184744,5597.12
2185748,5788.51
2186750,5812.77
2187754,5644.52
2188756,5910.56
2189760,5788.51
2190764,5984.72
2191766,5837.10
2192770,5837.10
2193773,5550.00
2194776,5764.33
2195779,5812.77
2196782,5861.51
2197785,5861.51
2198789,5837.10
2199791,5668.34
2200795,5812.77
2201797,5812.77
2202801,5984.72
2203804,5788.51
2204807,5788.51
2205810,5886.00
2206813,6034.54
2207816,5812.77
2208820,5812.77
2209822,5526.55
2210826,5837.10
2211828,5740.22
2212832,5837.10
2213835,5886.00
2214838,5812.77
2215841,5573.52
2216844,5837.10
2217847,5861.51
2218851,5837.10
2219853,6034.54
2220857,5812.77
2221860,5788.51
2222863,5886.00
2223866,5740.22
2224869,5812.77
2225872,5716.18
2226876,5837.10
2227878,5812.77
2228882,5764.33
2229884,5788.51
2230888,5812.77
2231891,5837.10
2232894,5812.77
2233897,5935.20
2234900,5788.51
2235904,5740.22
2236907,5668.34
2237910,5788.51
2238913,5861.51
2239917,5812.77
2240919,6084.68
2241923,5740.22
2242925,5812.77
2243929,5764.33
2244932,5597.12
2245935,5984.72
2246938,5764.33
2247941,5837.10
2248944,6034.54
2249948,5910.56
2250950,5764.33
2251954,5716.18
2252956,5984.72
2253960,6009.59
2254963,5837.10
2255966,5837.10
2256969,5984.72
2257972,5668.34
2258975,5812.77
2259979,5740.22
2260981,5573.52
2261985,5716.18
2262988,5812.77
2263991,5812.77
2264994,5740.22
2265997,5740.22
2267000,5812.77
2268004,5861.51
2269006,5861.51
2270010,5740.22
2271012,5812.77
2272016,5788.51
2273019,5573.52
2274022,5788.51
2275025,5764.33
2276028,5812.77
2277031,5764.33
2278035,5668.34
2279037,5837.10
2280041,6034.54
2281043,5910.56
2282047,5764.33
2283051,5788.51
2284053,5984.72
2285057,5812.77
2286060,5886.00
2287063,5837.10
2288066,5984.72
2289069,5740.22
2290072,5692.22
2291076,5788.51
2292078,5764.33
2293082,5788.51
2294084,5764.33
2295088,5837.10
2296091,5812.77
2297094,5837.10
2298097,5837.10
2299100,5620.78
2300103,5861.51
2301107,5812.77
2302109,5837.10
2303113,5910.56
2304115,5837.10
2305119,5764.33
2306122,5812.77
2307125,6034.54
